matter_id,matter_type,matter_subtype,jurisdiction,firm_tier,client_type,deal_value_hkd,document_volume,complexity_score,party_count,cross_border_flag,partner_rate_hkd,associate_rate_hkd,partner_hours,associate_hours,total_hours,stage_count,stage_names,stage_partner_hours,stage_associate_hours,stage_costs,total_cost_hkd,predicted_cost_hkd,billed_amount_hkd,realization_rate,cost_variance_pct,scope_creep_flag,scope_creep_pct,duration_days,outcome,billing_model,prc_cost_estimate_cny,data_source
8e660506-d03b-50c3-a6af-813d4e77d17f,IP/Technology,Technology Services Contract,HK Only,Mid-tier (6-10 partners),SME/Local Business,,304,3,4,FALSE,2796.12,1613.46,32.4155,92.573,124.9885,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[6.1329, 7.425, 7.7893, 6.5742, 4.4941]","[9.9746, 15.8722, 21.6618, 23.7658, 21.2986]","[33241.942464, 46370.350812, 56730.265344, 56727.419772, 46930.482048]",240000.46044,234792.53,240229.98,1.001,0.022181,FALSE,,66,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
d7c911f8-3539-53ab-8cfb-1dff6a0b9854,Arbitration,ORFSA Fee Assessment,Multi-Jurisdictional (APAC),PRC Elite Firm in HK,SME/Local Business,,3990,4,8,TRUE,5784.39,2680.67,281.8972,510.5004,792.3976,6,"[""Case Assessment"", ""Pleadings"", ""Evidence"", ""Hearing Preparation"", ""Hearing/Settlement"", ""Award/Enforcement""]","[41.061, 66.6459, 63.7566, 53.5351, 30.9625, 25.9361]","[44.405, 89.7936, 106.1824, 109.8989, 78.4881, 81.7324]","[356547.98914, 626212.887213, 653433.013682, 604270.581352, 389499.870402, 369122.110187]",2999086.451976,2434165.11,2434165.11,0.8116,0.23208,TRUE,0.23208,941,Settled/Completed,Fixed Fee,,SYNTHETIC_MVP_V1
318edc64-8baf-5097-b7aa-e85b57e4d043,Banking & Finance,Refinancing,HK Only,Mid-tier (6-10 partners),Mainland Enterprise,276613066.43,841,2,5,FALSE,3274.9,1336.69,59.3163,166.5056,225.8219,5,"[""Term Sheet Review"", ""Due Diligence"", ""Facility Drafting"", ""Security Documentation"", ""Closing""]","[11.8322, 17.1762, 15.8123, 9.3682, 5.1274]","[20.267, 38.669, 46.3111, 35.666, 25.5925]","[65839.96801, 107938.80299, 113687.285529, 78354.30372, 51000.961085]",416821.321334,368496.14,380249.53,0.9123,0.131142,TRUE,0.131142,108,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
f3935d97-fada-51a7-98a3-b17078c6f30b,Litigation,Commercial Contract Dispute,HK Only,Magic Circle / International,SME/Local Business,,1984,3,5,FALSE,10243.42,4252.75,51.5441,97.151,148.6951,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[10.3351, 13.9509, 13.111, 8.0977, 6.0494]","[11.5787, 20.5429, 25.1159, 20.1643, 19.7492]","[155108.086467, 230268.746053, 241113.123345, 168701.868959, 145954.955248]",941146.780072,925545.46,925545.46,0.9834,0.016856,FALSE,,108,Settled/Completed,Fixed Fee,,SYNTHETIC_MVP_V1
fcc4c3c2-8d89-50fa-b108-594fa875b32a,M&A,Joint Venture Formation,HK Only,Magic Circle / International,Mainland Enterprise,412747928.24,1955,3,4,FALSE,9633.96,4376.76,68.5705,128.1775,196.748,5,"[""Scoping"", ""Due Diligence"", ""Drafting"", ""Negotiation"", ""Closing""]","[15.8446, 19.3149, 16.7337, 9.6126, 7.0647]","[18.1663, 29.1066, 32.8052, 24.4965, 23.6029]","[232155.777804, 313471.57662, 304792.283604, 199822.705236, 171365.265816]",1221607.60908,1813174.43,1010429.59,0.8271,-0.32626,,,167,Ongoing,Hourly,,SYNTHETIC_MVP_V1
68b58d29-d43f-5695-978b-4f740d3f75b4,Commercial Property,Lease Renewal,GBA Cross-Border (HK-PRC),Large Local (11+ partners),Mainland Enterprise,28757073.54,503,5,9,TRUE,4106.31,2124.41,37.6982,70.8819,108.5801,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[7.5089, 9.9098, 10.6472, 5.8474, 3.7849]","[8.48, 14.7094, 20.5598, 14.6777, 12.455]","[48848.867959, 71941.507292, 87398.14855, 55192.689751, 42001.499269]",305382.712821,270684.97,270285.59,0.8851,0.128185,TRUE,0.128185,90,Settled/Completed,Hourly,113838.51,SYNTHETIC_MVP_V1
dd2949cb-1691-5a0f-8ac0-06892c59ae70,Commercial Property,Tenancy Agreement - Commercial,HK Only,Mid-tier (6-10 partners),SOE,13527297.15,52,3,4,FALSE,3760.22,2224.84,3.7255,15.9032,19.6287,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[0.7625, 0.9067, 1.0088, 0.6121, 0.4354]","[1.9222, 3.0043, 4.3485, 3.4295, 3.1987]","[7143.755198, 10093.478286, 13468.026676, 9931.719442, 8753.795496]",49390.775098,67065.95,47888.15,0.9696,-0.263549,FALSE,,22,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
c4c8b83d-acd3-5abb-a9c3-2e4abc2a6c01,Corporate Restructuring,Scheme of Arrangement,HK Only,Large Local (11+ partners),Mainland Enterprise,54456175.81,6147,4,6,FALSE,4420.53,2202.02,202.2298,433.7334,635.9632,5,"[""Scoping"", ""Due Diligence"", ""Scheme Design"", ""Creditor/Stakeholder Negotiation"", ""Implementation""]","[36.7197, 63.5412, 49.4585, 29.0593, 23.4511]","[47.1578, 107.2561, 108.6079, 82.9501, 87.7615]","[266162.954197, 517065.858158, 457789.550963, 311115.286631, 296918.869313]",1849052.519262,2625979.75,1818948.59,0.9837,-0.295862,FALSE,,269,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
2bb1bfe8-35d4-5f33-ac52-0b6c60c6d1b2,IP/Technology,Trademark Filing and Opposition,GBA Cross-Border (HK-PRC),Magic Circle / International,Mainland Enterprise,,398,4,7,TRUE,9822.82,4477.84,30.3026,45.9835,76.2861,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[6.3793, 8.1995, 8.4209, 4.162, 3.1409]","[5.8718, 9.9196, 13.2531, 8.5148, 8.4242]","[88955.696538, 124960.594254, 142062.246242, 79010.488872, 68574.715066]",503563.740972,307054.25,453272.59,0.9001,0.639983,TRUE,0.639983,133,Settled/Completed,Hourly,211414.57,SYNTHETIC_MVP_V1
89be3252-0745-5fe5-9687-6ff2daa8c105,Wills & Probate,Complex Estate Planning,HK Only,Small/Boutique (1-5 partners),Individual,,29,4,4,FALSE,2875.66,1504.94,6.6894,20.3987,27.0881,4,"[""Client Intake"", ""Asset Review"", ""Drafting/Application"", ""Execution/Filing""]","[1.9882, 2.1202, 1.5854, 0.9956]","[3.6339, 5.5637, 5.8985, 5.3026]","[11186.188678, 14470.00901, 13435.959954, 10843.10194]",49935.259582,63482.07,63482.07,1.2713,-0.213396,FALSE,,30,Settled/Completed,Fixed Fee,,SYNTHETIC_MVP_V1
d2cdb120-f478-56b9-8110-ab07f6df1928,Employment,Employment Contract Review,GBA Cross-Border (HK-PRC),Large Local (11+ partners),HK Listed Co.,,48,2,5,TRUE,5101.36,2689.99,8.8722,32.516,41.3882,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[2.2077, 2.9786, 2.4365, 1.2494]","[4.7587, 9.2183, 10.691, 7.848]","[24063.127885, 39992.045713, 41188.14673, 27484.680704]",132728.001032,130633.09,130633.09,0.9842,0.016037,FALSE,,50,Settled/Completed,Fixed Fee,51198.24,SYNTHETIC_MVP_V1
b62f587a-a33d-502e-8bbd-fe9fc9c7040c,Litigation,Injunction Application,HK Only,Large Local (11+ partners),SME/Local Business,,395,3,4,FALSE,4455.53,2438.56,63.2415,198.8337,262.0752,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[12.8968, 14.6393, 16.7098, 10.8968, 8.0988]","[23.6277, 35.2513, 52.3455, 44.3731, 43.2361]","[115079.643416, 151188.250457, 202098.657674, 156757.48604, 141518.27038]",766642.307967,989741.58,621908.88,0.8112,-0.225412,,,280,Ongoing,Hourly,,SYNTHETIC_MVP_V1
7ff6ad9c-8177-5aeb-a6b4-0a8dd47c7f8b,Arbitration,ORFSA Fee Assessment,GBA Cross-Border (HK-PRC),Small/Boutique (1-5 partners),SOE,,5894,4,5,TRUE,2808.07,1602.62,308.8205,601.144,909.9645,6,"[""Case Assessment"", ""Pleadings"", ""Evidence"", ""Hearing Preparation"", ""Hearing/Settlement"", ""Award/Enforcement""]","[46.9233, 67.6997, 57.2932, 68.4989, 41.0587, 27.3467]","[53.6818, 96.4929, 100.9411, 148.7564, 110.1058, 91.166]","[217795.437347, 344746.947977, 322653.541806, 430749.687891, 291753.460905, 222895.902789]",1830594.978715,1619628.15,1678064.13,0.9167,0.130256,TRUE,0.130256,780,Settled/Completed,Hourly,679059.29,SYNTHETIC_MVP_V1
4cba6529-b67b-5788-aceb-ceb2668e9484,Employment,Unfair Dismissal Claim,GBA Cross-Border (HK-PRC),Mid-tier (6-10 partners),Mainland Enterprise,,160,2,2,TRUE,2633.59,1228.73,11.8857,47.6862,59.5719,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[3.0387, 4.1865, 2.7288, 1.9317]","[7.1618, 14.1664, 13.092, 13.266]","[16802.608447, 28432.205207, 23273.073552, 21387.637983]",89895.525189,82078.08,59237.52,0.659,0.095244,,,45,Ongoing,Hourly,41033.56,SYNTHETIC_MVP_V1
87a317c4-7331-5c1b-bb34-e5e0f40edcd3,Corporate Restructuring,Debt Restructuring,GBA Cross-Border (HK-PRC),Magic Circle / International,Mainland Enterprise,145679380.02,554,3,6,TRUE,12468.36,5916.56,62.832,151.7168,214.5488,5,"[""Scoping"", ""Due Diligence"", ""Scheme Design"", ""Creditor/Stakeholder Negotiation"", ""Implementation""]","[14.1859, 16.393, 14.703, 10.4982, 7.0519]","[20.5453, 31.2051, 36.4106, 33.7946, 29.7612]","[298432.408292, 389020.671936, 398747.796616, 330843.115528, 264009.553356]",1681053.545728,1470427.97,1470427.97,0.8747,0.143241,TRUE,0.143241,130,Settled/Completed,Fixed Fee,650574.64,SYNTHETIC_MVP_V1
0a74d0c9-a572-5403-aed5-09c9f9f8141a,Corporate Restructuring,Debt Restructuring,GBA Cross-Border (HK-PRC),Small/Boutique (1-5 partners),SOE,95968208.36,598,1,5,TRUE,2317.12,1384.58,58.2403,181.5057,239.746,5,"[""Scoping"", ""Due Diligence"", ""Scheme Design"", ""Creditor/Stakeholder Negotiation"", ""Implementation""]","[11.9938, 17.1154, 12.8243, 9.6658, 6.641]","[22.3841, 41.9843, 40.9247, 40.0958, 36.1168]","[58783.651034, 97789.057742, 86378.963142, 77912.66126, 65394.592864]",386258.926042,316543.01,316543.01,0.8195,0.220242,TRUE,0.220242,77,Settled/Completed,Fixed Fee,186732.29,SYNTHETIC_MVP_V1
f39eb79f-47b4-503a-8a2e-5b86895a3969,Regulatory/Compliance,SFC Licensing Advice,GBA Cross-Border (HK-PRC),PRC Elite Firm in HK,Mainland Enterprise,,59,1,4,TRUE,6759.68,3790.12,8.1909,23.3142,31.5051,5,"[""Scoping"", ""Document Review"", ""Regulatory Analysis"", ""Remediation Advice"", ""Submission/Follow-up""]","[1.7577, 1.9298, 2.2405, 1.3686, 0.8943]","[2.9754, 4.2935, 6.4849, 5.1491, 4.4113]","[23158.612584, 29317.710684, 39723.612228, 28767.00494, 22764.53818]",143731.478616,123127.07,123127.07,0.8566,0.167343,TRUE,0.167343,29,Settled/Completed,Fixed Fee,80921.25,SYNTHETIC_MVP_V1
4c6907f9-4a84-5327-89ff-1113214c2133,Regulatory/Compliance,SFC Licensing Advice,Multi-Jurisdictional (APAC),Large Local (11+ partners),SME/Local Business,,450,3,4,TRUE,4177.14,2294.05,44.9402,107.0599,152.0001,5,"[""Scoping"", ""Document Review"", ""Regulatory Analysis"", ""Remediation Advice"", ""Submission/Follow-up""]","[7.8138, 12.4591, 12.7575, 7.1997, 4.7101]","[11.0462, 23.15, 30.8378, 22.6228, 19.4031]","[57979.871642, 105150.662474, 124033.31864, 81971.989198, 64186.428669]",433322.270623,519000.67,424597.02,0.9799,-0.165083,FALSE,,147,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
8600032a-a92e-5d33-9cc9-9c810c71618d,Wills & Probate,Contentious Probate,HK Only,Small/Boutique (1-5 partners),SME/Local Business,,9,2,3,FALSE,2265.8,1036.63,2.366,7.8219,10.1879,4,"[""Client Intake"", ""Asset Review"", ""Drafting/Application"", ""Execution/Filing""]","[0.6151, 0.7469, 0.6018, 0.4022]","[1.1779, 2.0535, 2.3462, 2.2443]","[2614.740057, 3821.045725, 3795.699746, 3237.813469]",13469.298997,15256.77,12970.84,0.963,-0.117159,FALSE,,17,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
04abd716-392f-51a2-9aa0-0fbc988b0448,Wills & Probate,Complex Estate Planning,HK Only,Small/Boutique (1-5 partners),Individual,,46,4,6,FALSE,2745.68,1140.47,8.1045,18.4012,26.5057,4,"[""Client Intake"", ""Asset Review"", ""Drafting/Application"", ""Execution/Filing""]","[2.2245, 2.6551, 1.9697, 1.2552]","[2.987, 5.1187, 5.384, 4.9115]","[9514.34905, 13127.778757, 11548.456376, 9047.795941]",43238.380124,53957.22,53957.22,1.2479,-0.198654,FALSE,,34,Settled/Completed,Fixed Fee,,SYNTHETIC_MVP_V1
7ea79dc2-d609-5440-9ed5-a8a98a5a4b72,Corporate Restructuring,Members Voluntary Liquidation,HK Only,Mid-tier (6-10 partners),SOE,305252276.69,945,4,9,FALSE,3273.93,1367.61,130.0876,218.7533,348.8409,5,"[""Scoping"", ""Due Diligence"", ""Scheme Design"", ""Creditor/Stakeholder Negotiation"", ""Implementation""]","[32.7238, 34.7705, 30.1533, 19.5918, 12.8482]","[33.9312, 47.387, 53.4611, 45.1531, 38.8209]","[153540.078966, 178643.118135, 171833.72844, 125894.012865, 95155.958475]",725066.896881,396050.57,280883.87,0.3874,0.830743,,,186,Ongoing,Capped Fee,,SYNTHETIC_MVP_V1
3ea45a7f-78d8-5c28-a9ab-ea716ec95226,Employment,Employment Contract Review,HK Only,Mid-tier (6-10 partners),Individual,,51,3,3,FALSE,2957.29,1595.04,12.666,35.3963,48.0623,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[3.5697, 3.9734, 3.0533, 2.0696]","[5.8712, 9.383, 10.2228, 9.9193]","[19921.436961, 26716.756406, 25335.268469, 21942.087656]",93915.549492,144979.42,91550.55,0.9748,-0.352215,FALSE,,55,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
0da65562-05d3-54db-b661-9509b7006405,Arbitration,HKIAC Commercial Arbitration,HK Only,Large Local (11+ partners),SOE,,454,1,2,FALSE,5549.38,2655.49,30.1021,129.219,159.3211,6,"[""Case Assessment"", ""Pleadings"", ""Evidence"", ""Hearing Preparation"", ""Hearing/Settlement"", ""Award/Enforcement""]","[5.8544, 5.7187, 6.8929, 5.626, 3.3067, 2.7034]","[15.1594, 18.4488, 27.487, 27.6537, 20.0709, 20.3992]","[72743.925378, 80725.843318, 111242.775032, 104654.935693, 71648.209087, 69172.0655]",510187.754008,329752.37,485243.96,0.9511,0.547184,TRUE,0.547184,180,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
5d52dd1e-0768-5d7f-ae6a-ac093d6847df,IP/Technology,Software Licensing,HK Only,Small/Boutique (1-5 partners),HK Listed Co.,,119,3,3,FALSE,2647.83,1360.56,13.0564,31.071,44.1274,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[2.7215, 3.9446, 2.9964, 2.1346, 1.2593]","[3.9433, 7.5122, 7.4237, 6.8747, 5.3171]","[12571.165593, 20665.42905, 18034.347084, 15005.49975, 10568.645895]",76845.087372,87806.71,87806.71,1.1426,-0.124838,FALSE,,42,Settled/Completed,Fixed Fee,,SYNTHETIC_MVP_V1
1439c65d-6ecb-58ad-b7d2-45537ea11512,Corporate Restructuring,Debt Restructuring,GBA Cross-Border (HK-PRC),PRC Elite Firm in HK,Financial Institution,246677338.28,2767,4,5,TRUE,5145.46,2448.38,373.2354,636.2533,1009.4887,5,"[""Scoping"", ""Due Diligence"", ""Scheme Design"", ""Creditor/Stakeholder Negotiation"", ""Implementation""]","[71.1318, 115.0797, 96.2656, 58.3326, 32.4257]","[74.0555, 157.4728, 171.3687, 134.984, 98.3723]","[547321.836718, 977691.247226, 914906.491882, 630640.185916, 407697.914196]",3478257.675938,3410060.97,3340526.97,0.9604,0.019999,FALSE,,685,Settled/Completed,Hourly,1358644.23,SYNTHETIC_MVP_V1
c3dd267c-2f10-58cd-814a-bb1d7132ddf7,Arbitration,Construction Arbitration,HK Only,Mid-tier (6-10 partners),Financial Institution,,1387,3,4,FALSE,2610.83,1129.29,136.5295,291.7838,428.3133,6,"[""Case Assessment"", ""Pleadings"", ""Evidence"", ""Hearing Preparation"", ""Hearing/Settlement"", ""Award/Enforcement""]","[25.3625, 23.9489, 31.2472, 25.8684, 19.7066, 10.3959]","[32.3284, 38.0318, 61.3381, 62.5915, 58.8804, 38.6136]","[102725.314711, 105475.438009, 150849.630125, 138221.949807, 117943.629394, 70747.879941]",685963.841987,852894.21,633801.04,0.924,-0.195722,,,405,Ongoing,Fixed Fee,,SYNTHETIC_MVP_V1
76257986-be49-51dc-bda4-bfde3d41f869,Litigation,Professional Negligence Claim,Multi-Jurisdictional (APAC),Mid-tier (6-10 partners),Financial Institution,,643,3,6,TRUE,3867.23,1809.43,16.1705,41.2315,57.402,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[3.6761, 4.3294, 3.8924, 2.7133, 1.5593]","[5.6989, 8.8216, 10.3177, 9.3492, 7.0441]","[24528.08483, 32704.85325, 33721.961963, 27409.678115, 18775.977602]",137140.55576,113299.56,87613.26,0.6389,0.210424,TRUE,0.210424,261,Abandoned/Withdrawn,Hourly,,SYNTHETIC_MVP_V1
1a725dda-2af8-57e7-9e44-6d73eb041f11,Commercial Property,Sale and Purchase - Commercial,HK Only,Small/Boutique (1-5 partners),Individual,10400562.32,33,1,2,FALSE,3049.82,1351.92,3.072,18.871,21.943,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[0.6882, 0.8356, 0.7502, 0.5129, 0.2851]","[2.5768, 4.1124, 4.8029, 4.2685, 3.1104]","[5582.51358, 8108.0654, 8781.111532, 7334.923198, 5074.51565]",34881.12936,33864.77,33553.45,0.9619,0.030012,FALSE,,13,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
df0c758f-635e-5d41-aeb7-4468c9792a0c,Litigation,Injunction Application,GBA Cross-Border (HK-PRC),Mid-tier (6-10 partners),HK Listed Co.,,4116,4,6,TRUE,2883.89,1707.39,269.9454,579.7728,849.7182,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[56.6459, 66.8316, 72.13, 49.6331, 24.7048]","[72.9609, 113.1399, 158.8559, 142.0921, 92.724]","[287933.255602, 385908.916785, 479243.960801, 385743.031378, 229561.956032]",1768391.120598,1439221.71,1567163.67,0.8862,0.228713,TRUE,0.228713,410,Settled/Completed,Hourly,653738.36,SYNTHETIC_MVP_V1
94667d16-ada9-5139-bc19-1134f0ad05e2,IP/Technology,Data Processing Agreement,HK Only,Small/Boutique (1-5 partners),Mainland Enterprise,,447,4,4,FALSE,2972.88,1668.01,30.839,62.283,93.122,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[5.5879, 7.726, 7.167, 6.3522, 4.0059]","[6.4702, 11.7582, 14.1898, 16.3484, 13.5164]","[27404.514454, 42581.266062, 44975.359258, 46153.62302, 34454.550356]",195569.31315,187185.66,190993.81,0.9766,0.044788,FALSE,,146,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
8117e66d-5ff4-53a3-8112-2a1f1469de62,Commercial Property,Sale and Purchase - Commercial,HK Only,Small/Boutique (1-5 partners),SME/Local Business,12861696.11,50,2,3,FALSE,2963.54,1682.93,4.4796,16.6949,21.1745,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[0.9817, 1.3074, 1.0706, 0.6994, 0.4205]","[2.2418, 3.9242, 4.1806, 3.5502, 2.7981]","[6682.099692, 10478.686102, 10208.423082, 8047.437962, 5955.175003]",41371.821841,44694.85,37745.55,0.9123,-0.074349,FALSE,,27,Settled/Completed,Capped Fee,,SYNTHETIC_MVP_V1
2341cfaf-f116-5c50-87bb-2e771de89b2a,Wills & Probate,Contentious Probate,HK Only,Large Local (11+ partners),Individual,,19,3,2,FALSE,3829.74,1603.85,1.4036,4.536,5.9396,4,"[""Client Intake"", ""Asset Review"", ""Drafting/Application"", ""Execution/Filing""]","[0.3238, 0.4847, 0.3768, 0.2183]","[0.6063, 1.3028, 1.4361, 1.1908]","[2212.484067, 3945.770758, 3746.335017, 2745.896822]",12650.486664,19049.85,17274.24,1.3655,-0.335927,,,10,Ongoing,Fixed Fee,,SYNTHETIC_MVP_V1
6b4d8be7-bbaf-50b9-b11c-1e1345a23d6b,Banking & Finance,Refinancing,GBA Cross-Border (HK-PRC),PRC Elite Firm in HK,Mainland Enterprise,120573579.79,2357,4,7,TRUE,5263.33,2769.35,222.3387,422.5205,644.8592,5,"[""Term Sheet Review"", ""Due Diligence"", ""Facility Drafting"", ""Security Documentation"", ""Closing""]","[45.3645, 65.5022, 49.5896, 36.9227, 24.9597]","[51.6573, 98.0357, 96.5546, 93.4516, 82.8213]","[381825.47754, 616254.860121, 528399.910878, 453136.543051, 360732.304956]",2340349.096546,2018253.72,2116991.96,0.9046,0.159591,TRUE,0.159591,205,Settled/Completed,Hourly,691121.72,SYNTHETIC_MVP_V1
af135e58-b448-5c48-92ff-66d1fb866bba,Regulatory/Compliance,Listing Rules Advice,GBA Cross-Border (HK-PRC),Magic Circle / International,Financial Institution,,369,4,4,TRUE,9789.67,5168.73,25.9204,52.6707,78.5911,5,"[""Scoping"", ""Document Review"", ""Regulatory Analysis"", ""Remediation Advice"", ""Submission/Follow-up""]","[5.2025, 7.506, 6.8445, 4.09, 2.2774]","[6.4477, 12.2268, 14.5044, 11.2666, 8.2252]","[84257.178596, 136678.290984, 141974.723727, 98273.763718, 64808.832454]",525992.789479,333716.48,478110.24,0.909,0.576167,TRUE,0.576167,72,Settled/Completed,Hourly,156708.41,SYNTHETIC_MVP_V1
3d84c8de-ad94-57e0-8035-4c4fab0964c6,Banking & Finance,Trade Finance Facility,HK Only,Magic Circle / International,HK Listed Co.,372464183.09,811,2,5,FALSE,10755.4,4797.2,72.1445,181.6505,253.795,5,"[""Term Sheet Review"", ""Due Diligence"", ""Facility Drafting"", ""Security Documentation"", ""Closing""]","[14.3377, 23.0945, 16.8484, 11.0133, 6.8506]","[22.0824, 46.7506, 44.3701, 37.7017, 30.7457]","[260141.38786, 472662.56362, 394063.52508, 299315.04206, 221174.21528]",1647356.7339,2201732.16,2201732.16,1.3365,-0.251791,FALSE,,153,Settled/Completed,Fixed Fee,,SYNTHETIC_MVP_V1
12607438-4a16-5297-b76e-06cfba844545,Commercial Property,Mortgage and Security Review,HK Only,Large Local (11+ partners),SME/Local Business,8309621.98,137,5,4,FALSE,5410.91,3209.07,10.5614,22.0864,32.6478,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[1.8483, 2.6927, 3.0016, 1.8673, 1.1515]","[2.2647, 4.3365, 6.2886, 5.0855, 4.1111]","[17268.565782, 28486.089412, 36421.945058, 26423.517728, 19423.470542]",128023.588522,142878.5,124142.12,0.9697,-0.103969,FALSE,,26,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
31914dbe-fb28-513a-9c10-e1ee6fabc2fb,Corporate Restructuring,Corporate Reorganization,HK Only,Small/Boutique (1-5 partners),SME/Local Business,2057024688.71,1210,3,7,FALSE,2417.66,1342.14,84.3625,234.8393,319.2018,5,"[""Scoping"", ""Due Diligence"", ""Scheme Design"", ""Creditor/Stakeholder Negotiation"", ""Implementation""]","[22.4786, 20.3175, 17.4113, 14.5814, 9.5737]","[37.9059, 45.032, 50.2038, 54.653, 47.0446]","[105220.636702, 109560.05553, 109475.13169, 108604.844944, 86286.390986]",519147.059852,428779.38,491204.7,0.9462,0.210756,TRUE,0.210756,213,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
0d747883-5714-59f5-8e1c-8be7303becce,Commercial Property,Landlord and Tenant Dispute,Multi-Jurisdictional (APAC),PRC Elite Firm in HK,SME/Local Business,14015510.18,60,2,5,TRUE,4682.09,2792.69,6.0835,17.9172,24.0007,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[1.0407, 1.7854, 1.4009, 1.204, 0.6525]","[1.7998, 4.0582, 4.1425, 4.628, 3.2887]","[9898.934525, 19692.698044, 18127.858206, 18561.80568, 12239.383328]",78520.679783,53000.31,72683.08,0.9257,0.481514,TRUE,0.481514,23,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
1422f32f-19ef-5078-8c25-5ad0e8bc152f,Banking & Finance,Bilateral Facility Agreement,HK Only,Large Local (11+ partners),Financial Institution,254670612.74,285,2,4,FALSE,4439.3,2444.32,34.4706,111.4648,145.9354,5,"[""Term Sheet Review"", ""Due Diligence"", ""Facility Drafting"", ""Security Documentation"", ""Closing""]","[8.809, 9.0565, 8.2508, 4.7683, 3.586]","[17.5752, 23.7492, 28.1473, 21.1452, 20.8479]","[82065.206564, 98255.164994, 105428.784776, 72853.549454, 66878.268728]",425480.974516,430461.2,429441.37,1.0093,-0.01157,FALSE,,67,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
